household_id,sample_type,Target,Well,Cq,Cq_sd,Result,detect
HH037,produce,BacHum,A6,NA,NA,Negative,0
HH037,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH037,produce,Blastocystis,B2,NA,NA,Equivocal,0
HH037,produce,Campylobacter,B3,NA,NA,Negative,0
HH037,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH037,produce,CrAssphage,B5,NA,NA,Negative,0
HH037,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH037,produce,Cyclospora,C1,NA,NA,Negative,0
HH037,produce,Dientamoeba fragilis,C2,20.72,0.52,Positive,1
HH037,produce,E. coli O157,C3,NA,NA,Negative,0
HH037,produce,EAEC,C4,20.17,0.37,Positive,1
HH037,produce,EPEC,C5,NA,NA,Negative,0
HH037,produce,ETEC,C6,NA,NA,Negative,0
HH037,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH037,produce,Enterovirus,D2,NA,NA,Negative,0
HH037,produce,Giardia,D3,NA,NA,Negative,0
HH037,produce,HF183,D4,NA,NA,Negative,0
HH037,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH037,produce,Hepatitis A,D6,34.2,0.49,Positive,1
HH037,produce,Hepatitis E,E1,NA,NA,Negative,0
HH037,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH037,produce,MS2,E3,NA,NA,Negative,0
HH037,produce,Necator,E4,NA,NA,Negative,0
HH037,produce,No Template Control,E5,NA,NA,Negative,0
HH037,produce,Norovirus GI,E6,NA,NA,Negative,0
HH037,produce,Norovirus GII,F1,NA,NA,Negative,0
HH037,produce,Rotavirus A,F2,23.08,0.74,Positive,1
HH037,produce,STEC,F3,23.54,0.78,Positive,1
HH037,produce,Salmonella,F4,NA,NA,Negative,0
HH037,produce,Sapovirus,F5,NA,NA,Negative,0
HH037,produce,Shigella,F6,NA,NA,Negative,0
HH037,produce,Sketa22,G1,NA,NA,Negative,0
HH037,produce,Spiked_Extraction_Control,G2,26.46,0.84,Positive,1
HH037,produce,Strongyloides,G3,31.65,0.43,Positive,1
HH037,produce,Trichuris,G4,NA,NA,Negative,0
HH037,produce,Vibrio cholerae,G5,NA,NA,Negative,0
HH037,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH037,produce,blaCTX-M,H1,23.61,0.95,Positive,1
HH037,produce,blaNDM,H2,24.4,0.42,Positive,1
HH037,produce,mecA,H3,NA,NA,Negative,0
HH037,produce,qnrS,H4,33.41,0.48,Positive,1
HH037,produce,sul1,H5,NA,NA,Negative,0
HH037,produce,tetA,H6,NA,NA,Negative,0
HH038,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH038,compost,Aeromonas,A2,NA,NA,Negative,0
HH038,compost,Ancylostoma,A3,NA,NA,Negative,0
HH038,compost,Ascaris,A4,NA,NA,Negative,0
HH038,compost,Astrovirus,A5,NA,NA,Negative,0
HH038,compost,BacHum,A6,NA,NA,Negative,0
HH038,compost,Bacteroides fragilis,B1,NA,NA,Negative,0
HH038,compost,Blastocystis,B2,25.09,0.32,Positive,1
HH038,compost,Campylobacter,B3,NA,NA,Negative,0
HH038,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH038,compost,CrAssphage,B5,NA,NA,Negative,0
HH038,compost,Cryptosporidium,B6,NA,NA,Negative,0
HH038,compost,Cyclospora,C1,NA,NA,Negative,0
HH038,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH038,compost,E. coli O157,C3,NA,NA,Negative,0
HH038,compost,EAEC,C4,NA,NA,Negative,0
HH038,compost,EPEC,C5,22.72,0.43,Positive,1
HH038,compost,ETEC,C6,NA,NA,Negative,0
HH038,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH038,compost,Enterovirus,D2,NA,NA,Negative,0
HH038,compost,Giardia,D3,NA,NA,Negative,0
HH038,compost,HF183,D4,NA,NA,Equivocal,0
HH038,compost,Helicobacter pylori,D5,NA,NA,Negative,0
HH038,compost,Hepatitis A,D6,NA,NA,Negative,0
HH038,compost,Hepatitis E,E1,NA,NA,Equivocal,0
HH038,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH038,compost,MS2,E3,NA,NA,Negative,0
HH038,compost,Necator,E4,NA,NA,Negative,0
HH038,compost,No Template Control,E5,NA,NA,Negative,0
HH038,compost,Norovirus GI,E6,33.26,0.12,Positive,1
HH038,compost,Norovirus GII,F1,26.01,0.92,Positive,1
HH038,compost,Rotavirus A,F2,NA,NA,Negative,0
HH038,compost,STEC,F3,NA,NA,Negative,0
HH038,compost,Salmonella,F4,NA,NA,Negative,0
HH038,compost,Sapovirus,F5,NA,NA,Negative,0
HH038,compost,Shigella,F6,NA,NA,Negative,0
HH038,compost,Sketa22,G1,NA,NA,Equivocal,0
HH038,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH038,compost,Strongyloides,G3,21.47,0.26,Positive,1
HH038,compost,Trichuris,G4,NA,NA,Negative,0
HH038,compost,Vibrio cholerae,G5,NA,NA,Negative,0
HH038,compost,Yersinia enterocolitica,G6,28.72,0.62,Positive,1
HH038,compost,blaCTX-M,H1,NA,NA,Equivocal,0
HH038,compost,blaNDM,H2,NA,NA,Negative,0
HH038,compost,mecA,H3,NA,NA,Negative,0
HH038,compost,qnrS,H4,34.24,0.75,Positive,1
HH038,compost,sul1,H5,NA,NA,Negative,0
HH038,compost,tetA,H6,21.78,0.41,Positive,1
HH038,effluent,Adenovirus 40/41,A1,30.74,0.8,Positive,1
HH038,effluent,Aeromonas,A2,NA,NA,Negative,0
HH038,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH038,effluent,Ascaris,A4,34.31,0.52,Positive,1
HH038,effluent,Astrovirus,A5,30.78,0.7,Positive,1
HH038,effluent,BacHum,A6,NA,NA,Negative,0
HH038,effluent,Bacteroides fragilis,B1,34.92,0.45,Positive,1
HH038,effluent,Blastocystis,B2,27.38,0.26,Positive,1
HH038,effluent,Campylobacter,B3,NA,NA,Negative,0
HH038,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH038,effluent,CrAssphage,B5,30.42,0.79,Positive,1
HH038,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH038,effluent,Cyclospora,C1,NA,NA,Negative,0
HH038,effluent,Dientamoeba fragilis,C2,NA,NA,Equivocal,0
HH038,effluent,E. coli O157,C3,NA,NA,Negative,0
HH038,effluent,EAEC,C4,30.05,0.16,Positive,1
HH038,effluent,EPEC,C5,23.28,0.83,Positive,1
HH038,effluent,ETEC,C6,NA,NA,Negative,0
HH038,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH038,effluent,Enterovirus,D2,30.15,0.24,Positive,1
HH038,effluent,Giardia,D3,23.38,0.51,Positive,1
HH038,effluent,HF183,D4,NA,NA,Negative,0
HH038,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH038,effluent,Hepatitis A,D6,NA,NA,Equivocal,0
HH038,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH038,effluent,Listeria monocytogenes,E2,NA,NA,Negative,0
HH038,effluent,MS2,E3,NA,NA,Negative,0
HH038,effluent,Necator,E4,NA,NA,Negative,0
HH038,effluent,No Template Control,E5,NA,NA,Equivocal,0
HH038,effluent,Norovirus GI,E6,24.49,0.27,Positive,1
HH038,effluent,Norovirus GII,F1,25.38,0.36,Positive,1
HH038,effluent,Rotavirus A,F2,25,0.64,Positive,1
HH038,effluent,STEC,F3,26.32,0.77,Positive,1
HH038,effluent,Salmonella,F4,22.91,0.15,Positive,1
HH038,effluent,Sapovirus,F5,NA,NA,Negative,0
HH038,effluent,Shigella,F6,NA,NA,Negative,0
HH038,effluent,Sketa22,G1,NA,NA,Negative,0
HH038,effluent,Spiked_Extraction_Control,G2,34.14,0.46,Positive,1
HH038,effluent,Strongyloides,G3,28.02,0.48,Positive,1
HH038,effluent,Trichuris,G4,NA,NA,Equivocal,0
HH038,effluent,Vibrio cholerae,G5,25.33,0.64,Positive,1
HH038,effluent,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH038,effluent,blaCTX-M,H1,24.73,0.75,Positive,1
HH038,effluent,blaNDM,H2,NA,NA,Equivocal,0
HH038,effluent,mecA,H3,NA,NA,Negative,0
HH038,effluent,qnrS,H4,34.19,0.99,Positive,1
HH038,effluent,sul1,H5,NA,NA,Negative,0
HH038,effluent,tetA,H6,NA,NA,Negative,0
HH038,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH038,produce,Aeromonas,A2,NA,NA,Negative,0
HH038,produce,Ancylostoma,A3,NA,NA,Negative,0
HH038,produce,Ascaris,A4,27.12,0.59,Positive,1
HH038,produce,Astrovirus,A5,NA,NA,Negative,0
HH038,produce,BacHum,A6,NA,NA,Negative,0
HH038,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH038,produce,Blastocystis,B2,33.45,0.67,Positive,1
HH038,produce,Campylobacter,B3,NA,NA,Negative,0
HH038,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH038,produce,CrAssphage,B5,NA,NA,Negative,0
HH038,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH038,produce,Cyclospora,C1,NA,NA,Negative,0
HH038,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH038,produce,E. coli O157,C3,NA,NA,Negative,0
HH038,produce,EAEC,C4,NA,NA,Equivocal,0
HH038,produce,EPEC,C5,NA,NA,Negative,0
HH038,produce,ETEC,C6,NA,NA,Negative,0
HH038,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH038,produce,Enterovirus,D2,NA,NA,Negative,0
HH038,produce,Giardia,D3,NA,NA,Negative,0
HH038,produce,HF183,D4,NA,NA,Negative,0
HH038,produce,Helicobacter pylori,D5,NA,NA,Equivocal,0
HH038,produce,Hepatitis A,D6,NA,NA,Negative,0
HH038,produce,Hepatitis E,E1,NA,NA,Negative,0
HH038,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH038,produce,MS2,E3,NA,NA,Negative,0
HH038,produce,Necator,E4,NA,NA,Negative,0
HH038,produce,No Template Control,E5,NA,NA,Negative,0
HH038,produce,Norovirus GI,E6,28.67,0.95,Positive,1
HH038,produce,Norovirus GII,F1,NA,NA,Negative,0
HH038,produce,Rotavirus A,F2,NA,NA,Negative,0
HH038,produce,STEC,F3,NA,NA,Equivocal,0
HH038,produce,Salmonella,F4,30.6,0.24,Positive,1
HH038,produce,Sapovirus,F5,NA,NA,Negative,0
HH038,produce,Shigella,F6,NA,NA,Negative,0
HH038,produce,Sketa22,G1,NA,NA,Negative,0
HH038,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH038,produce,Strongyloides,G3,NA,NA,Negative,0
HH038,produce,Trichuris,G4,NA,NA,Negative,0
HH038,produce,Vibrio cholerae,G5,NA,NA,Equivocal,0
HH038,produce,Yersinia enterocolitica,G6,28.58,0.79,Positive,1
HH038,produce,blaCTX-M,H1,NA,NA,Negative,0
HH038,produce,blaNDM,H2,29.54,0.76,Positive,1
HH038,produce,mecA,H3,NA,NA,Negative,0
HH038,produce,qnrS,H4,21.31,0.87,Positive,1
HH038,produce,sul1,H5,NA,NA,Negative,0
HH038,produce,tetA,H6,NA,NA,Negative,0
HH039,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH039,compost,Aeromonas,A2,NA,NA,Negative,0
HH039,compost,Ancylostoma,A3,NA,NA,Negative,0
HH039,compost,Ascaris,A4,28.61,0.29,Positive,1
HH039,compost,Astrovirus,A5,NA,NA,Equivocal,0
HH039,compost,BacHum,A6,NA,NA,Negative,0
HH039,compost,Bacteroides fragilis,B1,20.67,0.19,Positive,1
HH039,compost,Blastocystis,B2,30.51,0.62,Positive,1
HH039,compost,Campylobacter,B3,28.21,0.87,Positive,1
HH039,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH039,compost,CrAssphage,B5,NA,NA,Negative,0
HH039,compost,Cryptosporidium,B6,23.86,0.59,Positive,1
HH039,compost,Cyclospora,C1,23.06,0.85,Positive,1
HH039,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH039,compost,E. coli O157,C3,NA,NA,Negative,0
HH039,compost,EAEC,C4,23.73,0.44,Positive,1
HH039,compost,EPEC,C5,32.01,0.89,Positive,1
HH039,compost,ETEC,C6,NA,NA,Negative,0
HH039,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH039,compost,Enterovirus,D2,NA,NA,Negative,0
HH039,compost,Giardia,D3,NA,NA,Negative,0
HH039,compost,HF183,D4,NA,NA,Negative,0
HH039,compost,Helicobacter pylori,D5,NA,NA,Negative,0
HH039,compost,Hepatitis A,D6,NA,NA,Negative,0
HH039,compost,Hepatitis E,E1,NA,NA,Equivocal,0
HH039,compost,Listeria monocytogenes,E2,NA,NA,Equivocal,0
HH039,compost,MS2,E3,NA,NA,Negative,0
HH039,compost,Necator,E4,NA,NA,Negative,0
HH039,compost,No Template Control,E5,NA,NA,Negative,0
HH039,compost,Norovirus GI,E6,NA,NA,Negative,0
HH039,compost,Norovirus GII,F1,NA,NA,Negative,0
HH039,compost,Rotavirus A,F2,24.08,0.33,Positive,1
HH039,compost,STEC,F3,NA,NA,Negative,0
HH039,compost,Salmonella,F4,21.62,0.71,Positive,1
HH039,compost,Sapovirus,F5,NA,NA,Negative,0
HH039,compost,Shigella,F6,NA,NA,Negative,0
HH039,compost,Sketa22,G1,NA,NA,Negative,0
HH039,compost,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH039,compost,Strongyloides,G3,NA,NA,Negative,0
HH039,compost,Trichuris,G4,NA,NA,Negative,0
HH039,compost,Vibrio cholerae,G5,NA,NA,Negative,0
HH039,compost,Yersinia enterocolitica,G6,26.14,0.13,Positive,1
HH039,compost,blaCTX-M,H1,29.32,0.32,Positive,1
HH039,compost,blaNDM,H2,29.88,0.99,Positive,1
HH039,compost,mecA,H3,26.29,0.78,Positive,1
HH039,compost,qnrS,H4,NA,NA,Negative,0
HH039,compost,sul1,H5,NA,NA,Negative,0
HH039,compost,tetA,H6,NA,NA,Negative,0
HH039,effluent,Adenovirus 40/41,A1,20.23,0.28,Positive,1
HH039,effluent,Aeromonas,A2,NA,NA,Negative,0
HH039,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH039,effluent,Ascaris,A4,32.86,0.28,Positive,1
HH039,effluent,Astrovirus,A5,NA,NA,Negative,0
HH039,effluent,BacHum,A6,NA,NA,Negative,0
HH039,effluent,Bacteroides fragilis,B1,21.81,0.43,Positive,1
HH039,effluent,Blastocystis,B2,NA,NA,Equivocal,0
HH039,effluent,Campylobacter,B3,20.6,0.89,Positive,1
HH039,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH039,effluent,CrAssphage,B5,31.66,0.16,Positive,1
HH039,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH039,effluent,Cyclospora,C1,NA,NA,Negative,0
HH039,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH039,effluent,E. coli O157,C3,34.68,0.47,Positive,1
HH039,effluent,EAEC,C4,20.9,0.41,Positive,1
HH039,effluent,EPEC,C5,31.45,0.72,Positive,1
HH039,effluent,ETEC,C6,NA,NA,Negative,0
HH039,effluent,Entamoeba histolytica,D1,NA,NA,Equivocal,0
HH039,effluent,Enterovirus,D2,NA,NA,Negative,0
HH039,effluent,Giardia,D3,NA,NA,Negative,0
HH039,effluent,HF183,D4,NA,NA,Negative,0
HH039,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH039,effluent,Hepatitis A,D6,NA,NA,Negative,0
HH039,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH039,effluent,Listeria monocytogenes,E2,NA,NA,Negative,0
HH039,effluent,MS2,E3,NA,NA,Negative,0
HH039,effluent,Necator,E4,NA,NA,Negative,0
HH039,effluent,No Template Control,E5,NA,NA,Negative,0
HH039,effluent,Norovirus GI,E6,29.16,0.82,Positive,1
HH039,effluent,Norovirus GII,F1,30.43,0.49,Positive,1
HH039,effluent,Rotavirus A,F2,NA,NA,Negative,0
HH039,effluent,STEC,F3,26.39,0.15,Positive,1
HH039,effluent,Salmonella,F4,20.2,0.31,Positive,1
HH039,effluent,Sapovirus,F5,NA,NA,Negative,0
HH039,effluent,Shigella,F6,NA,NA,Negative,0
HH039,effluent,Sketa22,G1,NA,NA,Negative,0
HH039,effluent,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH039,effluent,Strongyloides,G3,26.96,0.77,Positive,1
HH039,effluent,Trichuris,G4,NA,NA,Negative,0
HH039,effluent,Vibrio cholerae,G5,23.58,0.56,Positive,1
HH039,effluent,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH039,effluent,blaCTX-M,H1,NA,NA,Negative,0
HH039,effluent,blaNDM,H2,NA,NA,Negative,0
HH039,effluent,mecA,H3,NA,NA,Negative,0
HH039,effluent,qnrS,H4,NA,NA,Negative,0
HH039,effluent,sul1,H5,NA,NA,Negative,0
HH039,effluent,tetA,H6,NA,NA,Negative,0
HH039,produce,Adenovirus 40/41,A1,NA,NA,Equivocal,0
HH039,produce,Aeromonas,A2,NA,NA,Negative,0
HH039,produce,Ancylostoma,A3,NA,NA,Negative,0
HH039,produce,Ascaris,A4,22.38,0.21,Positive,1
HH039,produce,Astrovirus,A5,NA,NA,Negative,0
HH039,produce,BacHum,A6,NA,NA,Negative,0
HH039,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH039,produce,Blastocystis,B2,NA,NA,Negative,0
HH039,produce,Campylobacter,B3,30.89,0.59,Positive,1
HH039,produce,Clostridium difficile,B4,26.4,0.92,Positive,1
HH039,produce,CrAssphage,B5,NA,NA,Negative,0
HH039,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH039,produce,Cyclospora,C1,25.4,0.63,Positive,1
HH039,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH039,produce,E. coli O157,C3,NA,NA,Negative,0
HH039,produce,EAEC,C4,NA,NA,Equivocal,0
HH039,produce,EPEC,C5,NA,NA,Negative,0
HH039,produce,ETEC,C6,NA,NA,Negative,0
HH039,produce,Entamoeba histolytica,D1,NA,NA,Negative,0
HH039,produce,Enterovirus,D2,NA,NA,Negative,0
HH039,produce,Giardia,D3,28.37,0.19,Positive,1
HH039,produce,HF183,D4,24.38,0.58,Positive,1
HH039,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH039,produce,Hepatitis A,D6,20.89,0.22,Positive,1
HH039,produce,Hepatitis E,E1,NA,NA,Negative,0
HH039,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH039,produce,MS2,E3,NA,NA,Equivocal,0
HH039,produce,Necator,E4,NA,NA,Negative,0
HH039,produce,No Template Control,E5,NA,NA,Negative,0
HH039,produce,Norovirus GI,E6,33.67,0.12,Positive,1
HH039,produce,Norovirus GII,F1,NA,NA,Negative,0
HH039,produce,Rotavirus A,F2,25.99,0.81,Positive,1
HH039,produce,STEC,F3,30.88,0.62,Positive,1
HH039,produce,Salmonella,F4,NA,NA,Negative,0
HH039,produce,Sapovirus,F5,NA,NA,Negative,0
HH039,produce,Shigella,F6,NA,NA,Negative,0
HH039,produce,Sketa22,G1,NA,NA,Negative,0
HH039,produce,Spiked_Extraction_Control,G2,NA,NA,Negative,0
HH039,produce,Strongyloides,G3,NA,NA,Negative,0
HH039,produce,Trichuris,G4,NA,NA,Negative,0
HH039,produce,Vibrio cholerae,G5,20.74,0.47,Positive,1
HH039,produce,Yersinia enterocolitica,G6,NA,NA,Negative,0
HH039,produce,blaCTX-M,H1,NA,NA,Negative,0
HH039,produce,blaNDM,H2,29.92,0.46,Positive,1
HH039,produce,mecA,H3,NA,NA,Negative,0
HH039,produce,qnrS,H4,NA,NA,Negative,0
HH039,produce,sul1,H5,NA,NA,Negative,0
HH039,produce,tetA,H6,NA,NA,Negative,0
HH040,compost,Adenovirus 40/41,A1,NA,NA,Negative,0
HH040,compost,Aeromonas,A2,NA,NA,Equivocal,0
HH040,compost,Ancylostoma,A3,NA,NA,Negative,0
HH040,compost,Ascaris,A4,22.66,0.13,Positive,1
HH040,compost,Astrovirus,A5,NA,NA,Negative,0
HH040,compost,BacHum,A6,NA,NA,Negative,0
HH040,compost,Bacteroides fragilis,B1,23.75,0.31,Positive,1
HH040,compost,Blastocystis,B2,23.49,0.6,Positive,1
HH040,compost,Campylobacter,B3,31.88,0.62,Positive,1
HH040,compost,Clostridium difficile,B4,NA,NA,Negative,0
HH040,compost,CrAssphage,B5,NA,NA,Negative,0
HH040,compost,Cryptosporidium,B6,NA,NA,Negative,0
HH040,compost,Cyclospora,C1,NA,NA,Negative,0
HH040,compost,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH040,compost,E. coli O157,C3,21.04,0.66,Positive,1
HH040,compost,EAEC,C4,23.38,0.95,Positive,1
HH040,compost,EPEC,C5,32.63,0.37,Positive,1
HH040,compost,ETEC,C6,NA,NA,Negative,0
HH040,compost,Entamoeba histolytica,D1,NA,NA,Negative,0
HH040,compost,Enterovirus,D2,NA,NA,Negative,0
HH040,compost,Giardia,D3,NA,NA,Negative,0
HH040,compost,HF183,D4,NA,NA,Negative,0
HH040,compost,Helicobacter pylori,D5,NA,NA,Negative,0
HH040,compost,Hepatitis A,D6,25.18,0.6,Positive,1
HH040,compost,Hepatitis E,E1,NA,NA,Equivocal,0
HH040,compost,Listeria monocytogenes,E2,NA,NA,Negative,0
HH040,compost,MS2,E3,NA,NA,Negative,0
HH040,compost,Necator,E4,29.24,0.94,Positive,1
HH040,compost,No Template Control,E5,NA,NA,Negative,0
HH040,compost,Norovirus GI,E6,NA,NA,Negative,0
HH040,compost,Norovirus GII,F1,NA,NA,Negative,0
HH040,compost,Rotavirus A,F2,NA,NA,Negative,0
HH040,compost,STEC,F3,24.97,0.51,Positive,1
HH040,compost,Salmonella,F4,21.82,0.4,Positive,1
HH040,compost,Sapovirus,F5,NA,NA,Negative,0
HH040,compost,Shigella,F6,NA,NA,Negative,0
HH040,compost,Sketa22,G1,NA,NA,Negative,0
HH040,compost,Spiked_Extraction_Control,G2,24.19,0.39,Positive,1
HH040,compost,Strongyloides,G3,25.56,0.71,Positive,1
HH040,compost,Trichuris,G4,NA,NA,Negative,0
HH040,compost,Vibrio cholerae,G5,25.09,0.98,Positive,1
HH040,compost,Yersinia enterocolitica,G6,21.11,0.73,Positive,1
HH040,compost,blaCTX-M,H1,NA,NA,Negative,0
HH040,compost,blaNDM,H2,21.06,0.23,Positive,1
HH040,compost,mecA,H3,NA,NA,Negative,0
HH040,compost,qnrS,H4,NA,NA,Negative,0
HH040,compost,sul1,H5,NA,NA,Negative,0
HH040,compost,tetA,H6,NA,NA,Equivocal,0
HH040,effluent,Adenovirus 40/41,A1,24.93,0.57,Positive,1
HH040,effluent,Aeromonas,A2,29.76,0.4,Positive,1
HH040,effluent,Ancylostoma,A3,NA,NA,Negative,0
HH040,effluent,Ascaris,A4,23.45,0.72,Positive,1
HH040,effluent,Astrovirus,A5,NA,NA,Negative,0
HH040,effluent,BacHum,A6,NA,NA,Negative,0
HH040,effluent,Bacteroides fragilis,B1,25.12,0.61,Positive,1
HH040,effluent,Blastocystis,B2,34.8,0.52,Positive,1
HH040,effluent,Campylobacter,B3,NA,NA,Negative,0
HH040,effluent,Clostridium difficile,B4,NA,NA,Negative,0
HH040,effluent,CrAssphage,B5,NA,NA,Negative,0
HH040,effluent,Cryptosporidium,B6,NA,NA,Negative,0
HH040,effluent,Cyclospora,C1,NA,NA,Negative,0
HH040,effluent,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH040,effluent,E. coli O157,C3,NA,NA,Equivocal,0
HH040,effluent,EAEC,C4,NA,NA,Negative,0
HH040,effluent,EPEC,C5,27.47,0.38,Positive,1
HH040,effluent,ETEC,C6,21.8,0.57,Positive,1
HH040,effluent,Entamoeba histolytica,D1,NA,NA,Negative,0
HH040,effluent,Enterovirus,D2,NA,NA,Negative,0
HH040,effluent,Giardia,D3,NA,NA,Negative,0
HH040,effluent,HF183,D4,22.09,0.58,Positive,1
HH040,effluent,Helicobacter pylori,D5,NA,NA,Negative,0
HH040,effluent,Hepatitis A,D6,27.43,0.29,Positive,1
HH040,effluent,Hepatitis E,E1,NA,NA,Negative,0
HH040,effluent,Listeria monocytogenes,E2,NA,NA,Negative,0
HH040,effluent,MS2,E3,NA,NA,Negative,0
HH040,effluent,Necator,E4,NA,NA,Negative,0
HH040,effluent,No Template Control,E5,NA,NA,Negative,0
HH040,effluent,Norovirus GI,E6,30.49,0.81,Positive,1
HH040,effluent,Norovirus GII,F1,25.41,0.26,Positive,1
HH040,effluent,Rotavirus A,F2,NA,NA,Negative,0
HH040,effluent,STEC,F3,NA,NA,Negative,0
HH040,effluent,Salmonella,F4,NA,NA,Negative,0
HH040,effluent,Sapovirus,F5,NA,NA,Equivocal,0
HH040,effluent,Shigella,F6,NA,NA,Negative,0
HH040,effluent,Sketa22,G1,NA,NA,Negative,0
HH040,effluent,Spiked_Extraction_Control,G2,30.36,0.75,Positive,1
HH040,effluent,Strongyloides,G3,26.91,0.16,Positive,1
HH040,effluent,Trichuris,G4,NA,NA,Negative,0
HH040,effluent,Vibrio cholerae,G5,NA,NA,Negative,0
HH040,effluent,Yersinia enterocolitica,G6,31.16,0.78,Positive,1
HH040,effluent,blaCTX-M,H1,NA,NA,Equivocal,0
HH040,effluent,blaNDM,H2,NA,NA,Negative,0
HH040,effluent,mecA,H3,NA,NA,Negative,0
HH040,effluent,qnrS,H4,27.83,0.74,Positive,1
HH040,effluent,sul1,H5,NA,NA,Equivocal,0
HH040,effluent,tetA,H6,NA,NA,Negative,0
HH040,produce,Adenovirus 40/41,A1,NA,NA,Negative,0
HH040,produce,Aeromonas,A2,27.65,0.82,Positive,1
HH040,produce,Ancylostoma,A3,NA,NA,Negative,0
HH040,produce,Ascaris,A4,25.16,0.61,Positive,1
HH040,produce,Astrovirus,A5,NA,NA,Negative,0
HH040,produce,BacHum,A6,NA,NA,Negative,0
HH040,produce,Bacteroides fragilis,B1,NA,NA,Negative,0
HH040,produce,Blastocystis,B2,NA,NA,Negative,0
HH040,produce,Campylobacter,B3,NA,NA,Negative,0
HH040,produce,Clostridium difficile,B4,NA,NA,Negative,0
HH040,produce,CrAssphage,B5,NA,NA,Negative,0
HH040,produce,Cryptosporidium,B6,NA,NA,Negative,0
HH040,produce,Cyclospora,C1,NA,NA,Negative,0
HH040,produce,Dientamoeba fragilis,C2,NA,NA,Negative,0
HH040,produce,E. coli O157,C3,NA,NA,Negative,0
HH040,produce,EAEC,C4,NA,NA,Negative,0
HH040,produce,EPEC,C5,NA,NA,Negative,0
HH040,produce,ETEC,C6,NA,NA,Negative,0
HH040,produce,Entamoeba histolytica,D1,NA,NA,Equivocal,0
HH040,produce,Enterovirus,D2,NA,NA,Negative,0
HH040,produce,Giardia,D3,NA,NA,Negative,0
HH040,produce,HF183,D4,25.87,0.21,Positive,1
HH040,produce,Helicobacter pylori,D5,NA,NA,Negative,0
HH040,produce,Hepatitis A,D6,NA,NA,Negative,0
HH040,produce,Hepatitis E,E1,NA,NA,Negative,0
HH040,produce,Listeria monocytogenes,E2,NA,NA,Negative,0
HH040,produce,MS2,E3,NA,NA,Negative,0
HH040,produce,Necator,E4,NA,NA,Negative,0
HH040,produce,No Template Control,E5,NA,NA,Negative,0
HH040,produce,Norovirus GI,E6,NA,NA,Negative,0
HH040,produce,Norovirus GII,F1,NA,NA,Negative,0
HH040,produce,Rotavirus A,F2,NA,NA,Negative,0
HH040,produce,STEC,F3,NA,NA,Negative,0
HH040,produce,Salmonella,F4,NA,NA,Negative,0
HH040,produce,Sapovirus,F5,22.63,0.11,Positive,1
HH040,produce,Shigella,F6,30.69,0.77,Positive,1
